"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt"
"59","GL6dasaA9e0","Did he say what we CAN eat?!?","Did he say what we CAN eat?!?","M. Mimi","https://yt3.ggpht.com/a/AATXAJyDtV1mS6YvEHKljHoLib_L2wIS4JT-14j11zUs=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCx73AIJurfQva0RWlkFNOBw","UCx73AIJurfQva0RWlkFNOBw","TRUE","none","0","2020-10-03T00:20:40Z","2020-10-03T00:20:40Z"
"60","GL6dasaA9e0","This is the opposite of what Dr. McDougall recommends. Interesting. He says eat potatoes, beans - starch foods.","This is the opposite of what Dr. McDougall recommends. Interesting. He says eat potatoes, beans - starch foods.","-Lori- Aphantasia Gematria","https://yt3.ggpht.com/a/AATXAJxYCA7AHfQOnuIj3E9fQuU_pH1lejEK8_4Oa9Ip0vY=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC8x0KrwrMjr1FkJ479QJ7DQ","UC8x0KrwrMjr1FkJ479QJ7DQ","TRUE","none","1","2020-10-02T03:25:05Z","2020-10-02T03:25:05Z"
"61","GL6dasaA9e0","As a Christian, I do not believe in evolution because the Bible says God created man in His own image","As a Christian, I do not believe in evolution because the Bible says God created man in His own image","Mary Torti","https://yt3.ggpht.com/a/AATXAJwiVVfAyinOEnbj5MHxpSGjWoOCAIR4WhNmBg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVIMrUXSZapqxB-vLbQT9Zg","UCVIMrUXSZapqxB-vLbQT9Zg","TRUE","none","0","2020-10-02T03:24:45Z","2020-10-02T03:24:45Z"
"62","GL6dasaA9e0","I can't watch this because it won't allow me to turn down the quality of video and I have limited internet so I have to leave....    dumb asses for doing that.","I can't watch this because it won't allow me to turn down the quality of video and I have limited internet so I have to leave....    dumb asses for doing that.","Forest For the Trees","https://yt3.ggpht.com/a/AATXAJxgs8p0Ve106oKXMSdiIGBrlfiWx6Ainu0lhQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVYuzPT2VSuc8wHpvIW0bSw","UCVYuzPT2VSuc8wHpvIW0bSw","TRUE","none","0","2020-10-01T01:40:03Z","2020-10-01T01:40:03Z"
"63","GL6dasaA9e0","Good News My People I Want To Appreciate Dr Agbonifo.
   Dr Agbonifo Herbal Medicine Is A Good Herbal Medicine For HERPES VIRUS  I Was Diagnosed With HERPES Virus Last Month And Was Looking For Solution To Be Cure Luckily I Saw A Testimonies On How Dr Agbonifo Cure HERPES VIRUS I Decided To Contact Him,He Prepared A Herbal tea And Sent It To Me I Started The Herbal Medicine For My Health.He Gave Me Instructions On How To Apply It When I Applied As Instructed And Now I’m Cured Of This Deadly Virus Within 3Weks I Am Now HERPES Negative I well No That There Are So Many People That Have There Same Herpes Virus Please Don’t Hesitate To Contact Him on WhatsApp +234 903 474 9874 And Get Healed.DR AGBONIFO IS ALSO SPECIALIZED IN TREATING ALS HEPATITIS B CANCER HERPES DIABETES INFERTILITY","Good News My People I Want To Appreciate Dr Agbonifo.
   Dr Agbonifo Herbal Medicine Is A Good Herbal Medicine For HERPES VIRUS  I Was Diagnosed With HERPES Virus Last Month And Was Looking For Solution To Be Cure Luckily I Saw A Testimonies On How Dr Agbonifo Cure HERPES VIRUS I Decided To Contact Him,He Prepared A Herbal tea And Sent It To Me I Started The Herbal Medicine For My Health.He Gave Me Instructions On How To Apply It When I Applied As Instructed And Now I’m Cured Of This Deadly Virus Within 3Weks I Am Now HERPES Negative I well No That There Are So Many People That Have There Same Herpes Virus Please Don’t Hesitate To Contact Him on WhatsApp +234 903 474 9874 And Get Healed.DR AGBONIFO IS ALSO SPECIALIZED IN TREATING ALS HEPATITIS B CANCER HERPES DIABETES INFERTILITY","Meaghan Tyler","https://yt3.ggpht.com/a/AATXAJxUprOXeLb2iGFa0s2H_YFth0mrzKycL6aRplRC=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCP_u21LiswMExc8skeEOTNg","UCP_u21LiswMExc8skeEOTNg","TRUE","none","0","2020-10-01T00:28:04Z","2020-10-01T00:28:04Z"
"64","GL6dasaA9e0","This vid guy no good","This vid guy no good","twin rays","https://yt3.ggpht.com/a/AATXAJx1Lh88d5VH5QkFV-dB9PFaS2oc9GhcoB1wpQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgormMbfoIfJntSG6Wx1D7w","UCgormMbfoIfJntSG6Wx1D7w","TRUE","none","0","2020-09-30T18:01:50Z","2020-09-30T18:01:50Z"
"65","GL6dasaA9e0","Dr. Gundry is a quack.  He says the opposite of real facts.  He will claim to avoid lectins and then ofcourse push for his products to fight lectins that you can buy for $$.","Dr. Gundry is a quack.  He says the opposite of real facts.  He will claim to avoid lectins and then ofcourse push for his products to fight lectins that you can buy for $$.","Virgil Bello","https://yt3.ggpht.com/a/AATXAJwX8mE5vCxy2F_ceYF9T4ggBXPDkiYxpUtJneXtHQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCASZrBcLTkIwq_EOxM1XpcQ","UCASZrBcLTkIwq_EOxM1XpcQ","TRUE","none","0","2020-09-30T16:57:32Z","2020-09-30T16:57:32Z"
"66","GL6dasaA9e0","Some of the longest living people in the world eat beans and rice. How many culture's eat rice? These are healthy people.","Some of the longest living people in the world eat beans and rice. How many culture's eat rice? These are healthy people.","Weed Weaver","https://yt3.ggpht.com/a/AATXAJwcNtncUXnTT197Wh_U3ekqJDFca4plba7aaQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQWXuvu_MGi9JbanzXiy1ZA","UCQWXuvu_MGi9JbanzXiy1ZA","TRUE","none","11","2020-09-30T15:04:27Z","2020-09-30T15:04:27Z"
"67","GL6dasaA9e0","I love this man. Acording to the guest, ""use a liter of olive oil a week. Purpose of food is to put olive oil in your mouth!"" Lewis Howe made a funny remark. ""Olive oil is the foutain of youth!""","I love this man. Acording to the guest, ""use a liter of olive oil a week. Purpose of food is to put olive oil in your mouth!"" Lewis Howe made a funny remark. ""Olive oil is the foutain of youth!""","bonglokta","https://yt3.ggpht.com/a/AATXAJxkEPVgsN8jOPgKbsx6BYLNunufj54pMt15Yldo=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1PQ3hDV08ofiPsvgRf5H0w","UC1PQ3hDV08ofiPsvgRf5H0w","TRUE","none","1","2020-09-30T12:25:09Z","2020-09-30T12:25:09Z"
"68","GL6dasaA9e0","Seriously what a load of crap.","Seriously what a load of crap.","Kashif Shamim","https://yt3.ggpht.com/a/AATXAJwFUiD0Qi6V_MzMSP1qUPm7U6Ms9r0Giey_lA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCFPqSVP13sYDMBC5DpqmnTQ","UCFPqSVP13sYDMBC5DpqmnTQ","TRUE","none","0","2020-09-30T08:42:43Z","2020-09-30T08:42:43Z"
"69","GL6dasaA9e0","Bro I have crones disease and beans literally fuck me up hard core","Bro I have crones disease and beans literally fuck me up hard core","Mikey Maine","https://yt3.ggpht.com/a/AATXAJxzGILxqMGJ_VUkZRmAAoOsVtp7QH6NTKqrzIKq=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCplw_L_NKdCgL6QQpnyEozg","UCplw_L_NKdCgL6QQpnyEozg","TRUE","none","0","2020-09-30T03:54:58Z","2020-09-30T03:54:58Z"
"70","GL6dasaA9e0","Is it ok to exist","Is it ok to exist","Nakshub hamid","https://yt3.ggpht.com/a/AATXAJwfaa_L-4mHsS5XCa1Fn-9HNYXfPoIfWSdsFlSzdg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCEwwMxILrK287VDp9DIt1Gw","UCEwwMxILrK287VDp9DIt1Gw","TRUE","none","0","2020-09-29T14:27:24Z","2020-09-29T14:27:24Z"
"71","GL6dasaA9e0","Keep mocking him all you want you fools, he's at the forefront of helping people get better, enjoy your sugar and lectins, idiots...","Keep mocking him all you want you fools, he's at the forefront of helping people get better, enjoy your sugar and lectins, idiots...","Samuel Aubrey","https://yt3.ggpht.com/a/AATXAJxzymmca7ix2O6U1c0obsYuri2sSv5hlsN28A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCsBvcFJrcnCkDUm_Vvgd-BA","UCsBvcFJrcnCkDUm_Vvgd-BA","TRUE","none","0","2020-09-29T10:55:00Z","2020-09-29T10:55:00Z"
"72","GL6dasaA9e0","This video: Don't eat beans, SEEDS, peanuts, peanut butter,","This video: Don't eat beans, SEEDS, peanuts, peanut butter,","Martin T","https://yt3.ggpht.com/a/AATXAJy_eC_I3t6OZCcYqedkQEz2cSzeFhw5gWH2HWumhQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdysAtcvn6V3unZZTRazT9w","UCdysAtcvn6V3unZZTRazT9w","TRUE","none","0","2020-09-29T07:16:28Z","2020-09-29T07:16:28Z"
"73","GL6dasaA9e0","its so true, as a child and teenager I didn't like a lot of things and meat, but i liked beans. my mom cooked very deliciously pressure cooked beans and i ate a bit more of it and she was super happy, but in the morning I was hospitalized immediately ,  I was throwing up constantly and same time i had diarrhea,  my mom got so scared that i will die. WE never understood what it really was rather than that maybe i ate a big amount of beans, but even now i noticed my self whenever I eat beans, lentils, or chickpeas, i get superrrrrr bloated and i get too much gas which doesn't come out and get a hard time.","its so true, as a child and teenager I didn't like a lot of things and meat, but i liked beans. my mom cooked very deliciously pressure cooked beans and i ate a bit more of it and she was super happy, but in the morning I was hospitalized immediately ,  I was throwing up constantly and same time i had diarrhea,  my mom got so scared that i will die. WE never understood what it really was rather than that maybe i ate a big amount of beans, but even now i noticed my self whenever I eat beans, lentils, or chickpeas, i get superrrrrr bloated and i get too much gas which doesn't come out and get a hard time.","Meenah kakar","https://yt3.ggpht.com/a/AATXAJzXMc92GFhaBynUs0_sR4QUsui2xaS8Ubt9yQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCF9V8GGrA2Y9TjfQD966A-w","UCF9V8GGrA2Y9TjfQD966A-w","TRUE","none","0","2020-09-29T06:33:05Z","2020-09-29T06:33:05Z"
"74","GL6dasaA9e0","Just SPROUT YOUR BEANS OR PRESSURE COOK THEM.","Just SPROUT YOUR BEANS OR PRESSURE COOK THEM.","R. E.","https://yt3.ggpht.com/a/AATXAJwP6vjcp-nKdXpAsKqXkjbjdeD1_joyOi7Btw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxucIxF6U4h-TEIMKB4mffA","UCxucIxF6U4h-TEIMKB4mffA","TRUE","none","4","2020-09-28T23:49:07Z","2020-09-28T23:49:07Z"
